id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
2356,2023-06-08,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1615c/chicago terminal radar approach control (TRACON) advised, cessna c206, reported a black / orange unmanned aircraft systems (UAS) from the 2 of the clock position while W bound at 5,400 feet 20 sw ord.No evasive action taken.Fbi notified.",2023-06-08T16:15:00Z,41.6667,-88.1667,5400.0,medium
2357,2023-06-08,Milwaukee,Wisconsin,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): milwaukee, wi / unmanned aircraft systems (UAS) sighting/1722c/milwaukee airport traffic control tower (ATCT) advised, a320, dtw-mke, reported grey unmanned aircraft systems (UAS) 500 feet off left side while E bound at 1,800 feet 3.6 W mke.No evasive action taken.Milwaukee county sheriff notified.",2023-06-08T17:22:00Z,42.9544,-88.0506,1800.0,medium
2358,2023-06-09,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/0810e/jfk airport traffic control tower (ATCT) advised, a320, den-jfk, reported a black unmanned aircraft systems (UAS) 400 feet below aircraft (ACFT) while northwest (NW) bound at 1,000 feet 2 se jfk.No evasive action reported. Arpt operations notified.",2023-06-09T08:10:00Z,40.6295,-73.7539,600.0,medium
2359,2023-06-09,Columbus,Ohio,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): columbus, oh / unmanned aircraft systems (UAS) sighting/1050e/columbus airport traffic control tower (ATCT) advised, e75s, bos-cmh, reported a unmanned aircraft systems (UAS) while W bound at 1,300 feet 2 E cmh.No evasive action reported.Columbus pd notified.",2023-06-09T10:50:00Z,39.9968,-82.8589,1300.0,medium
2360,2023-06-09,Greensboro,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): greensboro, nc / unmanned aircraft systems (UAS) sighting/1557e/greensboro airport traffic control tower (ATCT) advised, cessna c210, reported a unmanned aircraft systems (UAS) while N bound at 10,000 feet 10 S davidson.No evasive action reported.Davidson county sheriff notified.",2023-06-09T15:57:00Z,35.7795,-80.2342,10000.0,medium
2361,2023-06-09,Daytona beach,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): daytona beach, flight level (FL) / unmanned aircraft systems (UAS) sighting/1506e/daytona approach (APCH) advised, cessna c172, ssi-dab, reported a black / white unmanned aircraft systems (UAS) while E bound at 1,200 feet 8 W dab.No evasive action reported.Volusia county sheriff notified.",2023-06-09T15:06:00Z,29.1802,-81.1859,1200.0,medium
2362,2023-06-09,Baltimore,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): baltimore, md / unmanned aircraft systems (UAS) sighting/1605e/potomac terminal radar approach control (TRACON) advised, b738, orf-bwi, reported a white unmanned aircraft systems (UAS) from the 3 of the clock position while northwest (NW) bound at 2,500 feet 14 S bwi.No evasive action reported.Anne arundel county notified.",2023-06-09T16:05:00Z,39.0667,-76.6683,2500.0,medium
2363,2023-06-09,Muscle shoals,Alabama,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): muscle shoals, al / unmanned aircraft systems (UAS) sighting/1525c/memphis air route traffic control center (ARTCC) advised, cessna c172, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while no earlier (NE) bound at 5,500 feet 48 nnw mean sea level (MSL).No evasive action taken.Perry county sheriff notified.",2023-06-09T15:25:00Z,34.9975,-87.9672,5500.0,medium
2364,2023-06-10,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) incident/1228e/potomac terminal radar approach control facility (TRACON) advised, a319, dca-rsw, reported a white unmanned aircraft systems (UAS) from the 12 of the clock position while northwest (NW) bound at 7,500 feet 5 nnw dca.No evasive action reported.Arlington pd notified.",2023-06-10T12:28:00Z,38.9342,-77.0958,7500.0,medium
2365,2023-06-10,Buffalo,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): buffalo, ny / unmanned aircraft systems (UAS) sighting/1750e/buffalo airport traffic control tower (ATCT) advised, b350, iad-buf, reported a stationary unmanned aircraft systems (UAS) from their 9 of the clock position while northwest (NW) bound at 1,200 feet 2 W buf.No evasive action taken.Leo notification not reported.",2023-06-10T17:50:00Z,42.9407,-78.7967,1200.0,medium
2366,2023-06-10,Windsor locks,Connecticut,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): windsor locks, ct / unmanned aircraft systems (UAS) sighting/1650e/yankee terminal radar approach control facility (TRACON) advised, cessna c172, bed-pou, reported a black unmanned aircraft systems (UAS) from their 12 of the clock position while wsw bound at 6,000 feet 14 northwest (NW) bdl.No evasive action taken.State pd notified.",2023-06-10T16:50:00Z,41.9938,-72.8861,6000.0,medium
2367,2023-06-10,Austin,Texas,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): austin, tx / unmanned aircraft systems (UAS) sighting/1519c/austin airport traffic control tower (ATCT) advised, b738, aus-los cabos, mexico (MMSD), reported a unmanned aircraft systems (UAS) from their right side while S bound at 1,700 ffet 1 S aus.No evasive action reported.Austin pd notified.",2023-06-10T15:19:00Z,30.183333,-97.7,1700.0,medium
2368,2023-06-10,Hershey,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): hershey, public address (PA) / unmanned aircraft systems (UAS) sighting/1714e/capital city airport traffic control tower (ATCT) advised, cessna c182, rdg-cxy, reported a unmanned aircraft systems (UAS) from their 2 of the clock position while W bound at 1,500 feet vcnty hershey hospital.No evasive action taken.Leo notification not reported.",2023-06-10T17:14:00Z,40.2859,-76.6506,1500.0,medium
2369,2023-06-10,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/2353p/socal terminal radar approach control (TRACON) advised, a320, slc-lax, reported a lighted unmanned aircraft systems (UAS) off the right side while W bound at 7,000 feet 20 ene lax.No evasive action taken.No leo notification reported.",2023-06-09T23:53:00Z,34.1397,-117.9103,7000.0,medium
2370,2023-06-11,Orlando,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): orlando, flight level (FL) / unmanned aircraft systems (UAS) sighting/0949e/kissimmee fct advised, bombardier cl30, maf-ism, reported a gold quadcopter at the 1 of the clock position 100 feet below while sse bound at 1,500 feet 3 nnw ism.No evasive action taken.Osceola county sheriff notified.",2023-06-11T09:49:00Z,28.3214,-81.4517,1500.0,medium
2371,2023-06-11,Newberg,Oregon,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): newberg, or / unmanned aircraft systems (UAS) sighting/1330p/ [reporting facility] advised, diamond da40, observed a unmanned aircraft systems (UAS) 800 feet below aircraft (ACFT) while northbound at 900 feet 10 ese newberg.N O evasive action reported.Clackamas county dispatc notified.",2023-06-11T20:30:00Z,45.2506,-122.8094,900.0,medium
2372,2023-06-11,Laredo,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): laredo, transmitter (TX) / unmanned aircraft systems (UAS) sighting/1443c/laredo airport traffic control tower (ATCT) advised, e145, iah-lrd, observed a grey-silver 4-quad while southbound at 1,900 feet, 6 N lrd.No evasive action reported.No leo notification provided.",2023-06-11T14:43:00Z,27.6333,-99.5167,1900.0,medium
2373,2023-06-11,Lancaster,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): lancaster, public address (PA) / unmanned aircraft systems (UAS) sighting/1628e/new york air route traffic control center (ARTCC) advised, e145, regional operations center (ROC)-phl, reported unmanned aircraft systems (UAS) at the 12 of the clock position while E bound at 12,500 feet 3 nne lancaster very high frequency omnidirectional range (VOR).No evasive action taken.Pennsylvania state pd notified.",2023-06-11T16:28:00Z,40.1375,-76.2958,12500.0,medium
2374,2023-06-11,Lancaster,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): lancaster, public address (PA) / unmanned aircraft systems (UAS) sighting/1628e/new york air route traffic control center (ARTCC) advised, e145, regional operations center (ROC)-phl, observed a unmanned aircraft systems (UAS) while eastbound at 12,500 feet, 3 nne lancaster.No evasive action reported.Pennsylvania state pd notified.",2023-06-11T16:28:00Z,40.0786,-76.2961,12500.0,medium
2375,2023-06-11,Port townsend,Washington,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): port townsend, wa / unmanned aircraft systems (UAS) sighting/1408p/navy whidbey approach (APCH) advised, cirrus sr22, port townsend, wa (0s9)-unkn, reported unmanned aircraft systems (UAS) at 2,000 feet 4 W jefferson county international (INTL) airport (ARPT) (0s9).Evasive action was taken.Leo notification not reported.",2023-06-11T14:08:00Z,48.0531,-122.8806,2000.0,medium
2376,2023-06-11,San francisco,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san francisco, ca / unmanned aircraft systems (UAS) sighting/1543p/norcal terminal radar approach control facility (TRACON) advised, e75l, pdx-sfo, reported a unmanned aircraft systems (UAS) at the 3 of the clock position while W bound at 2,300 feet 7 ese sfo.No evasive action taken.Foster city pd notified.",2023-06-11T15:43:00Z,37.5833,-122.2833,2300.0,medium
2377,2023-06-11,Baltimore,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): baltimore, md / unmanned aircraft systems (UAS) sighting/1949e/potomac terminal radar approach control (TRACON) advised, cirrus s22t, rzr-oqn, reported a black unmanned aircraft systems (UAS) from the 3 of the clock position while nne bound at 5,500 feet 15 E westminster vor collocated with tacan (VORTAC) (EMI).No evasive action taken.Leo notification not reported.",2023-06-11T19:49:00Z,39.6667,-76.6667,5500.0,medium
2378,2023-06-12,Monterey,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): monterey, ca / unmanned aircraft systems (UAS) sighting/1310p/monterey airport traffic control tower (ATCT) advised, h65, reported an orange unmanned aircraft systems (UAS) at the 12 of the clock position while S bound at 500 feet 2 wnw mry.No evasive action taken.Monterey pd notified.",2023-06-12T13:10:00Z,36.597,-121.8855,500.0,medium
2379,2023-06-12,Delaware,Ohio,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): delaware, oh / unmanned aircraft systems (UAS) sighting/1720e/columbus airport traffic control tower (ATCT) advised, cessna c172, dlz-dlz, reported a unmanned aircraft systems (UAS) while E bound at 2,300 feet vcnty dlz.No evasive action reported.City of delaware pd notified.",2023-06-12T17:20:00Z,40.2797,-83.1149,2300.0,medium
2380,2023-06-12,Torrance,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): torrance, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1555p/w-regional operations center (ROC) advised, sling slg2, reported a unmanned aircraft systems (UAS) while on crosswind at 500 feet.5 N toa.No evasive action taken.No leo notification reported.",2023-06-12T15:55:00Z,33.8166,-118.3417,500.0,medium
2381,2023-06-12,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1840p/los angeles airport traffic control tower (ATCT) advised, b77w, lax-paris, france (LFPG), reported a red and white unmanned aircraft systems (UAS) at the 9 of the clock position while no earlier (NE) bound at 16,000 feet 13 no earlier (NE) lax.No evasive action taken.Los angeles pd notified.",2023-06-11T18:40:00Z,33.9816,-118.1722,16000.0,medium
2382,2023-06-13,Grand junction,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): grand junction, central office (CO) / unmanned aircraft systems (UAS) sighting/1139m/grand junction airport traffic control tower (ATCT) advised, bell b407, reported a red unmanned aircraft systems (UAS) from the 2 of the clock position while sw bound at 5,500 feet 2 se gjt.No evasive action reported.Mesa county sheriff notified.",2023-06-13T11:39:00Z,39.0575,-108.5453,5500.0,medium
2383,2023-06-13,Morgantown,West virginia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): morgantown, wv / unmanned aircraft systems (UAS) sighting/1515e/cleveland air route traffic control center (ARTCC) advised, e195, chs-pit, reported a unmanned aircraft systems (UAS) 500 feet below aircraft (ACFT) from the 12 of the clock position while N bound at 13,500 feet 20 nne mgw.No evasive action reported.Pennsylvania state pd notified.",2023-06-13T15:15:00Z,39.8428,-79.7647,13000.0,medium
